title,year,film_url,user_rating,annotation
Le Chant du loup,2019,https://www.senscritique.com/film/le_chant_du_loup/24182360,7/10,
Once Upon a Time... in Hollywood,2019,https://www.senscritique.com/film/once_upon_a_time_in_hollywood/26144468,7/10,Ce film est un petit bonbon !!
American Pastoral,2016,https://www.senscritique.com/film/american_pastoral/445251,5/10,
Ad Astra,2019,https://www.senscritique.com/film/ad_astra/21268963,7/10,
X-Men : Dark Phoenix,2019,https://www.senscritique.com/film/x_men_dark_phoenix/25225936,3/10,
Midsommar,2019,https://www.senscritique.com/film/midsommar/35478769,6/10,
"Tanguy, le retour",2019,https://www.senscritique.com/film/tanguy_le_retour/28503452,5/10,
Unstoppable,2010,https://www.senscritique.com/film/unstoppable/432913,5/10,
Kung Fu Panda,2008,https://www.senscritique.com/film/kung_fu_panda/474300,4/10,
James et la Pêche géante,1996,https://www.senscritique.com/film/james_et_la_peche_geante/389761,6/10,
Joker,2019,https://www.senscritique.com/film/joker/27059297,6/10,
Je voudrais que quelqu'un m'attende quelque part,2020,https://www.senscritique.com/film/je_voudrais_que_quelqu_un_m_attende_quelque_part/39412772,5/10,"Un peu film choral, un peu film de famille, un peu pathos (mais pas trop non plus)."
J'accuse,2019,https://www.senscritique.com/film/j_accuse/10645408,8/10,
