title,year,film_url,user_rating,annotation
Ready Player One,2018,https://www.senscritique.com/film/ready_player_one/13489086,7/10,C'est beau... mais comme tous les films en CGI ça sera rapidement daté.
The Shanghaï Job,2017,https://www.senscritique.com/film/the_shanghai_job/27881298,4/10,"Oui, je suis bon plublic :-D"
Mort sur le Nil,1978,https://www.senscritique.com/film/mort_sur_le_nil/437256,7/10,Ah le charme désuet des adaptation d'Agatha Christie ^^
Raffles Hotel,1989,https://www.senscritique.com/film/raffles_hotel/25179677,6/10,"Vu le jour même où j'ai fini le livre, ce dernier étant la novélisation du premier (contrairement à c qu'on pourrait croire)."
Une bataille après l'autre,,https://www.senscritique.com/film/une_bataille_apres_l_autre/72691307,,
Avatar - De Feu et de Cendres,,https://www.senscritique.com/film/avatar_de_feu_et_de_cendres/402589,,
Mission: Impossible - Fallout,2018,https://www.senscritique.com/film/mission_impossible_fallout/16838981,6/10,"Rythmé, divertissant, avec quelques pointes d'humour, ce film fleure bon le blockbuster des 90' :-D"
Nos patriotes,2017,https://www.senscritique.com/film/nos_patriotes/25081229,5/10,
Jessie,2017,https://www.senscritique.com/film/jessie/11321209,5/10,
Detective Dee - La Légende des rois célestes,2018,https://www.senscritique.com/film/detective_dee_la_legende_des_rois_celestes/16225438,6/10,Malheureusement le moins bon de la saga :-(
Sans un bruit,2018,https://www.senscritique.com/film/sans_un_bruit/25232189,6/10,
Coexister,2017,https://www.senscritique.com/film/coexister/23224540,5/10,
La Proposition,2009,https://www.senscritique.com/film/la_proposition/485879,5/10,
S.O.S. Fantômes,2016,https://www.senscritique.com/film/s_o_s_fantomes/474825,5/10,
Thor: Ragnarok,2017,https://www.senscritique.com/film/thor_ragnarok/10847736,6/10,
Solo - A Star Wars Story,2018,https://www.senscritique.com/film/solo_a_star_wars_story/11492374,5/10,
D'après une histoire vraie,2017,https://www.senscritique.com/film/d_apres_une_histoire_vraie/22035555,4/10,
BlacKkKlansman - J'ai infiltré le Ku Klux Klan,2018,https://www.senscritique.com/film/blackkklansman_j_ai_infiltre_le_ku_klux_klan/27577814,7/10,
Première année,2018,https://www.senscritique.com/film/premiere_annee/31787912,8/10,
Les Frères Sisters,2018,https://www.senscritique.com/film/les_freres_sisters/17096076,,Film non compatible avec les garden party...
Jalouse,2017,https://www.senscritique.com/film/jalouse/24607905,6/10,
Call Me by Your Name,2018,https://www.senscritique.com/film/call_me_by_your_name/21752348,7/10,"Toute la mise en place est magnifique, atmosphère, présentation des personnages, photo... puis le film s’essouffle un peu et souffre de quelques longueurs."
Le Brio,2017,https://www.senscritique.com/film/le_brio/24572452,6/10,
Battle of the Sexes,2017,https://www.senscritique.com/film/battle_of_the_sexes/20328163,5/10,
Idiocracy,2006,https://www.senscritique.com/film/idiocracy/479487,4/10,
We Are X,2016,https://www.senscritique.com/film/we_are_x/18776863,9/10,"A l'époque où Internet n'existait pas, X Japan c'était le groupe que tu adorais s'en jamais l'avoir écouté :-)"
L'Île aux chiens,2018,https://www.senscritique.com/film/l_ile_aux_chiens/18431528,8/10,
Le Grand Bain,2018,https://www.senscritique.com/film/le_grand_bain/13292944,8/10,
Volontaire,2018,https://www.senscritique.com/film/volontaire/32115004,4/10,
Mary Shelley,2018,https://www.senscritique.com/film/mary_shelley/17383910,5/10,
Kursk,2018,https://www.senscritique.com/film/kursk/21326312,5/10,"Loin d'être mauvais mais un peu décevant. A traiter de front le sort des marins reclus dans leur épave, des familles et les tractations politiques le film s'égare un peu et manque au final d'intensité."
Crazy Rich Asians,2018,https://www.senscritique.com/film/crazy_rich_asians/28453981,7/10,
En eaux troubles,2018,https://www.senscritique.com/film/en_eaux_troubles/17653699,2/10,Le film le plus con vu depuis des années!!
22 Miles,2018,https://www.senscritique.com/film/22_miles/25119655,5/10,
Skyscraper,2018,https://www.senscritique.com/film/skyscraper/24640636,4/10,
Good Kill,2014,https://www.senscritique.com/film/good_kill/10844700,8/10,
Tunnel,2016,https://www.senscritique.com/film/tunnel/22265837,6/10,"Divertissant, Ha Jung-Woo attachant, beaucoup de péripéties sensées tenir le spectateur en haleine..."
The Predator,2018,https://www.senscritique.com/film/the_predator/11683232,3/10,"Le pauvre Shane Black, résumé à ""Le réalisateur d'Iron Man 3"" :-|"
L'Affaire Farewell,2009,https://www.senscritique.com/film/l_affaire_farewell/365316,6/10,
Le Redoutable,2017,https://www.senscritique.com/film/le_redoutable/21062684,6/10,
Dragon Inn,1967,https://www.senscritique.com/film/dragon_inn/369379,8/10,
Bird Box,2018,https://www.senscritique.com/film/bird_box/30166826,6/10,
La Princesse de Chicago,2018,https://www.senscritique.com/film/la_princesse_de_chicago/38178586,2/10,Le téléfilm de Noël by Netflix!!
Le Prénom : La Pièce de théâtre,2012,https://www.senscritique.com/film/le_prenom_la_piece_de_theatre/15962896,7/10,
Barton Fink,1991,https://www.senscritique.com/film/barton_fink/405872,7/10,
Welcome Back,2015,https://www.senscritique.com/film/welcome_back/10464632,5/10,
Outland… Loin de la Terre,1981,https://www.senscritique.com/film/outland_loin_de_la_terre/388690,5/10,
"Moi, moche et méchant",2010,https://www.senscritique.com/film/moi_moche_et_mechant/459484,6/10,
La Ballade de Buster Scruggs,2018,https://www.senscritique.com/film/la_ballade_de_buster_scruggs/36018786,7/10,
Mortal Engines,2018,https://www.senscritique.com/film/mortal_engines/23286928,5/10,Point positif : enfin un monde original (même si adapté d'un roman jeunesse) dans un blockbuster. Beaucoup d'éléments qui évoqueront d'autres films mais force est de constater que les villes sur chenilles c'est du jamais vu au ciné :-)
