title,year,film_url,user_rating,annotation
Tu ne tueras point,2016,https://www.senscritique.com/film/tu_ne_tueras_point/12807106,7/10,
Légendes d'automne,1994,https://www.senscritique.com/film/legendes_d_automne/438618,6/10,
Les Vestiges du jour,1993,https://www.senscritique.com/film/les_vestiges_du_jour/399870,8/10,
Une nuit à New York,2008,https://www.senscritique.com/film/une_nuit_a_new_york/431046,5/10,
The Reader,2008,https://www.senscritique.com/film/the_reader/457399,7/10,Vu vraiment que d'un œil :-/
Un homme à la hauteur,2016,https://www.senscritique.com/film/un_homme_a_la_hauteur/19314772,5/10,
Jack Reacher: Never Go Back,2016,https://www.senscritique.com/film/jack_reacher_never_go_back/15121175,4/10,
Jerry Maguire,1996,https://www.senscritique.com/film/jerry_maguire/372771,5/10,
Ghost in the Shell,2017,https://www.senscritique.com/film/ghost_in_the_shell/12656483,5/10,
Un traître idéal,2016,https://www.senscritique.com/film/un_traitre_ideal/13306084,5/10,
Éperdument,2016,https://www.senscritique.com/film/eperdument/13269497,6/10,
Le Convoi,2016,https://www.senscritique.com/film/le_convoi/17690612,5/10,
Life - Origine inconnue,2017,https://www.senscritique.com/film/life_origine_inconnue/19278792,6/10,
Alien: Covenant,2017,https://www.senscritique.com/film/alien_covenant/7937019,6/10,"""Prometheus"" film très ambitieux (hard SF, genèse de la saga, pas d'Alien...) et raté."
Get Out,2017,https://www.senscritique.com/film/get_out/23068056,7/10,
L'Outsider,2016,https://www.senscritique.com/film/l_outsider/18734109,6/10,
Colossal,2017,https://www.senscritique.com/film/colossal/15496989,6/10,
War Machine,2017,https://www.senscritique.com/film/war_machine/16010915,6/10,
Le Roi Arthur - La Légende d'Excalibur,2017,https://www.senscritique.com/film/le_roi_arthur_la_legende_d_excalibur/11199962,6/10,
Alien vs. Predator,2004,https://www.senscritique.com/film/alien_vs_predator/463107,4/10,
Robin des Bois,2010,https://www.senscritique.com/film/robin_des_bois/469187,6/10,
The Neon Demon,2016,https://www.senscritique.com/film/the_neon_demon/8464471,8/10,
Grave,2016,https://www.senscritique.com/film/grave/17099245,9/10,
Le Vent se lève,2013,https://www.senscritique.com/film/le_vent_se_leve/8315193,8/10,
Débarquement immédiat !,2016,https://www.senscritique.com/film/debarquement_immediat/20201696,5/10,
Ils sont partout,2016,https://www.senscritique.com/film/ils_sont_partout/20392647,4/10,
Wonder Woman,2017,https://www.senscritique.com/film/wonder_woman/11537307,6/10,
Kong: Skull Island,2017,https://www.senscritique.com/film/kong_skull_island/11869623,5/10,
Rock'n Roll,2017,https://www.senscritique.com/film/rock_n_roll/19232825,6/10,
Elle,2016,https://www.senscritique.com/film/elle/12499338,7/10,
The Grandmaster,2013,https://www.senscritique.com/film/the_grandmaster/365521,8/10,
Maggie,2015,https://www.senscritique.com/film/maggie/8460079,5/10,
Orgueil & Préjugés & Zombies,2016,https://www.senscritique.com/film/orgueil_prejuges_zombies/426255,6/10,
La Légende de Musashi,1954,https://www.senscritique.com/film/la_legende_de_musashi/420214,7/10,
Le Correspondant,2016,https://www.senscritique.com/film/le_correspondant/21857941,3/10,"Le scénario est une concaténation de lieux communs et la mise en scène est du niveau d'un épisode de ""SODA"" :-("
Juillet-Août,2016,https://www.senscritique.com/film/juillet_aout/20038080,5/10,La partie juillettiste pas terrible et manquant grandement d'intensité à vouloir suivre les aléas de chacune des 2 filles et ses parents (sur 45 minutes mais avec Patrick Chesnais).
Silence,2016,https://www.senscritique.com/film/silence/383206,8/10,
Split,2016,https://www.senscritique.com/film/split/17872831,7/10,
Duel à Ichijoji,1955,https://www.senscritique.com/film/duel_a_ichijoji/444181,7/10,
Éternité,2016,https://www.senscritique.com/film/eternite/17752454,5/10,
Dunkerque,2017,https://www.senscritique.com/film/dunkerque/17103116,8/10,
Star Trek - Sans limites,2016,https://www.senscritique.com/film/star_trek_sans_limites/8464831,6/10,
Gibraltar,2013,https://www.senscritique.com/film/gibraltar/8462883,5/10,
13 Hours,2016,https://www.senscritique.com/film/13_hours/12751004,6/10,
Vive les vacances,2015,https://www.senscritique.com/film/vive_les_vacances/8465684,5/10,
Les Âmes silencieuses,2014,https://www.senscritique.com/film/les_ames_silencieuses/9075332,4/10,
Nos pires voisins 2,2016,https://www.senscritique.com/film/nos_pires_voisins_2/13231839,5/10,
Alibi.com,2017,https://www.senscritique.com/film/alibi_com/21328640,6/10,
Un jour dans la vie de Billy Lynn,2016,https://www.senscritique.com/film/un_jour_dans_la_vie_de_billy_lynn/13331681,6/10,
John Wick,2014,https://www.senscritique.com/film/john_wick/11989542,5/10,
Médecin de campagne,2016,https://www.senscritique.com/film/medecin_de_campagne/17855296,5/10,
Radin !,2016,https://www.senscritique.com/film/radin/18671771,3/10,Indigent!!
Suicide Squad,2016,https://www.senscritique.com/film/suicide_squad/12326362,4/10,
Seven Sisters,2017,https://www.senscritique.com/film/seven_sisters/17014630,5/10,
The Last Girl - Celle qui a tous les dons,2016,https://www.senscritique.com/film/the_last_girl_celle_qui_a_tous_les_dons/19973156,5/10,
Bridget Jones Baby,2016,https://www.senscritique.com/film/bridget_jones_baby/414580,5/10,
Mother!,2017,https://www.senscritique.com/film/mother/20968448,8/10,
Nocturnal Animals,2016,https://www.senscritique.com/film/nocturnal_animals/13494707,7/10,
Baby Driver,2017,https://www.senscritique.com/film/baby_driver/11855174,6/10,
Ben-Hur,2016,https://www.senscritique.com/film/ben_hur/12149036,4/10,"Moins indigent que ""Exodus"" mais sans grand intérêt cependant :-("
Un petit boulot,2016,https://www.senscritique.com/film/un_petit_boulot/20256639,6/10,
12 Years a Slave,2013,https://www.senscritique.com/film/12_years_a_slave/439915,7/10,
Juste la fin du monde,2016,https://www.senscritique.com/film/juste_la_fin_du_monde/15323334,7/10,
Blade Runner 2049,2017,https://www.senscritique.com/film/blade_runner_2049/7938578,7/10,
War Dogs,2016,https://www.senscritique.com/film/war_dogs/13523176,6/10,"""Lord of War"" lifté. C'est rythmé, drôle, flashy mais du coup pas très original."
Sully,2016,https://www.senscritique.com/film/sully/15916293,7/10,"Une sorte de feel good movie, dans lequel un homme bien prend la bonne décision pour sauver des gens biens. Et même les méchants à la fin succombent :-)"
Amityville,2005,https://www.senscritique.com/film/amityville/469167,4/10,
Les Proies,2017,https://www.senscritique.com/film/les_proies/20171540,6/10,Un film qui tire son épingle du jeu grâce à sa magnifique photographie... (avec en bonus Kirsten Dunst).
Demain tout commence,2016,https://www.senscritique.com/film/demain_tout_commence/17689003,5/10,
Brice 3,2016,https://www.senscritique.com/film/brice_3/12808929,5/10,
The Boyfriend : Pourquoi lui ?,2016,https://www.senscritique.com/film/the_boyfriend_pourquoi_lui/16730333,5/10,
Wind River,2017,https://www.senscritique.com/film/wind_river/22706624,7/10,
Mary,2017,https://www.senscritique.com/film/mary/17040781,6/10,
Valérian et la Cité des mille planètes,2017,https://www.senscritique.com/film/valerian_et_la_cite_des_mille_planetes/15495511,7/10,
Barry Seal : American Traffic,2017,https://www.senscritique.com/film/barry_seal_american_traffic/13665259,6/10,
"Avé, César !",2016,https://www.senscritique.com/film/ave_cesar/427622,6/10,
Logan Lucky,2017,https://www.senscritique.com/film/logan_lucky/21196693,7/10,
Your Name.,2016,https://www.senscritique.com/film/your_name/21727461,8/10,
La Montagne entre nous,2017,https://www.senscritique.com/film/la_montagne_entre_nous/13051114,6/10,
L'Expérience interdite - Flatliners,2017,https://www.senscritique.com/film/l_experience_interdite_flatliners/21097019,3/10,"Film sans queue ni tête, où les causes et les conséquences n'ont aucune cohérence!"
Zootopie,2016,https://www.senscritique.com/film/zootopie/9457270,6/10,
Nanny McPhee,2005,https://www.senscritique.com/film/nanny_mcphee/372815,6/10,
Nanny McPhee et le Big Bang,2010,https://www.senscritique.com/film/nanny_mcphee_et_le_big_bang/451709,4/10,
La Traversée du temps,2006,https://www.senscritique.com/film/la_traversee_du_temps/467475,7/10,
Ça,2017,https://www.senscritique.com/film/ca/365914,6/10,
The Discovery,2017,https://www.senscritique.com/film/the_discovery/22471640,5/10,
Hot Girls Wanted,2015,https://www.senscritique.com/film/hot_girls_wanted/13179801,5/10,
Star Wars - Les Derniers Jedi,2017,https://www.senscritique.com/film/star_wars_les_derniers_jedi/8277476,4/10,
L'Ascension,2017,https://www.senscritique.com/film/l_ascension/22934960,5/10,
Las Vegas 21,2008,https://www.senscritique.com/film/las_vegas_21/457404,5/10,
